제목,카테고리,hex1,hex2,hex3,hex4,hex5,hex1rate,hex2rate,hex3rate,hex4rate,hex5rate
엘리오와 이베트,순정,#fcf2ef,#e7dbce,#c1ad9f,#0e0c0a,#635a54,0.4344967296511628,0.32975835755813954,0.09249545784883721,0.08860192587209302,0.05464752906976744
여우 아가씨의 연애일기,순정,#faf0ec,#dac0b4,#aa9288,#85605b,#5c2e24,0.36570857558139536,0.18115734011627907,0.18027071220930233,0.15411155523255815,0.11875181686046511
여제의 남자들,순정,#764a43,#b0303a,#3f1313,#d59377,#faecc8,0.3504033430232558,0.2385437863372093,0.2203515625,0.11166696947674419,0.07903433866279069
열화광비,순정,#f3c7c2,#6a484f,#cf848e,#fcf2f5,#c7494e,0.33818041424418605,0.2398719113372093,0.1766451671511628,0.12641170058139534,0.11889080668604651
옆집남자,순정,#f7f2f0,#ded1d0,#474151,#a59dad,#746978,0.37826944040697674,0.22551417151162792,0.16409611191860465,0.16044149709302324,0.07167877906976744
"오, 나의 황비님",순정,#ebe7f2,#c9b0cd,#ae6791,#3a377b,#5d87ce,0.2758811773255814,0.26039335029069766,0.19956940406976745,0.15945221656976744,0.10470385174418605
오늘 그가 돌아왔다,순정,#f2f4f7,#debdb1,#402e35,#9ee0fd,#a27772,0.569835574127907,0.15154887354651161,0.0972265625,0.09457212936046512,0.08681686046511627
오늘부터 선배를 잊겠습니다,순정,#fdfcf9,#eddd98,#d89054,#6e3b20,#353e77,0.7201644258720931,0.1253670058139535,0.0749282340116279,0.05845385174418605,0.021086482558139535
오해로 시작된 사이,순정,#e5d8e1,#504d8d,#764655,#1f1516,#a28b9d,0.2721139171511628,0.23235828488372093,0.2026535247093023,0.14835119912790698,0.14452307412790696
왕자님과 함께 완벽한 영애가 될 겁니다!,순정,#fdf7f2,#f7ceb4,#5a4a56,#d6a781,#a58164,0.3016106468023256,0.23286518895348837,0.17031613372093024,0.15776526162790697,0.13744276889534884
외과의사 엘리제,순정,#f8f3ed,#f4e2b6,#caae96,#937864,#4c3629,0.4757594476744186,0.28142260174418604,0.11576489825581396,0.08047692587209303,0.046576126453488374
우리 내일 이혼해요,순정,#41313f,#667895,#ebe5df,#964b32,#bfa482,0.3454015261627907,0.2031813226744186,0.16713208575581395,0.15172510901162792,0.13255995639534884
우리 아빠가 대표님이래요,순정,#fcf5f4,#765769,#ebcccc,#ae859b,#412535,0.36550872093023257,0.2718640988372093,0.2280986555232558,0.08664970930232559,0.04787881540697674
우리는 미디움 레어,순정,#fdeb17,#f7e8ed,#231c23,#81563f,#cf9298,0.3109220566860465,0.2941279069767442,0.2662963299418605,0.08155704941860466,0.047096656976744186
"운명의 짝, 거절하겠습니다",순정,#f1ebe9,#dec0b7,#ab8d7d,#5b5153,#f25077,0.5023682776162791,0.17302779796511628,0.1155359738372093,0.10968568313953489,0.09938226744186046
웨딩 임파서블,순정,#fbf2ec,#352b2a,#615559,#e5c2bd,#8e8f96,0.36479923691860466,0.23109102470930232,0.17355196220930233,0.1321220930232558,0.09843568313953488
웬수같은 내남편,순정,#eacfbc,#3b1010,#c7907b,#975549,#4d4567,0.23690679505813952,0.21567587209302325,0.211359011627907,0.17466297238372094,0.1613953488372093
위험한 추억,순정,#393135,#685a64,#f6e5e3,#be93a3,#37549c,0.4014471293604651,0.23122456395348837,0.1638562863372093,0.1380795784883721,0.06539244186046511
이 결혼은 안되나요,순정,#fde0cd,#181412,#fe1b3e,#e69796,#6d5c5d,0.3658611918604651,0.2147311046511628,0.20044694767441862,0.13047601744186046,0.08848473837209302
이번 생은 악녀로 살겠습니다,순정,#12191c,#392d35,#744443,#e3cecb,#98899a,0.390703125,0.26211664244186045,0.16217478197674418,0.11298873546511629,0.07201671511627906
이번 생인 뺏기지 않아요,순정,#f3e2e9,#542e31,#a5382b,#dcb1bd,#cc755f,0.3133530159883721,0.2213045058139535,0.18664970930232558,0.17463208575581396,0.10406068313953488
이번에야말로 날 함락시켜봐,순정,#fae7ea,#5f607c,#33344d,#b3a8b3,#b16256,0.6558121366279069,0.14712845203488373,0.10935047238372093,0.0606359011627907,0.027073037790697675
이세계에서 어쩌다 왕국 간호사가 되었습니다,순정,#f7f3f2,#4d394a,#d7c0b7,#7b7993,#c2895d,0.37169694767441863,0.2510019985465116,0.15715661337209302,0.14019440406976744,0.0799500363372093
이율 같지 않은 이유,순정,#dfd2d0,#f2f7f3,#443844,#c59fa2,#8a6e6f,0.35562954215116277,0.2297202034883721,0.1862563590116279,0.14534974563953487,0.08304414970930232
이혼은 어렵습니다!,순정,#f5e0d9,#33333b,#fefdfd,#c1979b,#ac3434,0.29469022529069766,0.24438317587209302,0.17127271075581396,0.14744458575581396,0.1422093023255814
이혼해줄래요,순정,#f6ede4,#413237,#c2aaa3,#64627c,#b46545,0.31313680959302326,0.22813045058139536,0.2140188953488372,0.1694204215116279,0.07529342296511628
잃어버린 기억의 비밀,순정,#faf0f6,#ecc6d1,#37364d,#d197a1,#905e73,0.3871320857558139,0.22114643895348837,0.1665515988372093,0.12505359738372093,0.10011627906976744
입술로 막다,순정,#fbe0e3,#fefcfc,#6a5c69,#453948,#cfa9ac,0.3497501816860465,0.24714026162790698,0.17452307412790696,0.17027071220930232,0.05831577034883721
작은 아씨들 (컬러판),순정,#f0c99f,#faf1d8,#ba8b65,#765239,#8fcac7,0.3348310319767442,0.33462936046511627,0.19251816860465115,0.09945130813953489,0.03857013081395349
잠겨진 양호실에서 선생님과,순정,#f3dbd5,#e8b5b1,#7f5152,#ae7d7a,#431d20,0.5424618459302326,0.15251180959302327,0.1119967296511628,0.09653706395348838,0.09649255087209302
전남편 말고 그남자,순정,#45322d,#6f5344,#f2e4e1,#a1836b,#cdb3ae,0.3051217296511628,0.2253688226744186,0.18448492005813955,0.159305050872093,0.12571947674418604
절세의비 그녀를 건드리지 마시오,순정,#f9ecec,#3e1f24,#dd9489,#b02827,#745357,0.45317314680232557,0.18554960029069767,0.13888989825581396,0.11943132267441861,0.10295603197674419
정말 싫은 동료와 해버렸습니다 [개정판],순정,#f4d6cb,#eaa193,#d75847,#9584a8,#392b45,0.32309411337209304,0.23759629360465118,0.20044694767441862,0.17110737645348836,0.06775526889534884
제자와 연인 사이,순정,#e9dece,#fdfbf8,#c6b498,#433e3d,#8b7a67,0.33631813226744184,0.3168123183139535,0.12707939680232558,0.11527252906976744,0.10451762354651163
졸업할 때까지 네가 좋아,순정,#fd017c,#232731,#fbe4d2,#ed9e96,#91575f,0.3599500363372093,0.24222928779069766,0.19726835029069767,0.16077398255813954,0.039778343023255815
주인님의 예비신부로 환생했습니다,순정,#fbf0ee,#785970,#dfb6b6,#bd7e84,#3b2640,0.3589107921511628,0.21784520348837208,0.15466751453488373,0.1459656613372093,0.1226108284883721
지독한 중독,순정,#fcede1,#b47c83,#ecb7a9,#863e3f,#332631,0.3789398619186046,0.19016624273255814,0.17151344476744185,0.17096202761627907,0.08841842296511628
집사들의 침묵 [웹툰],순정,#fdf7eb,#d9c2ae,#0d0c0e,#a88d77,#494442,0.6088626453488372,0.11587390988372093,0.1022765261627907,0.08734556686046512,0.08564135174418605
천왕 마왕 결혼한 이야기,순정,#fbf1ed,#eccac0,#c19b95,#915550,#3b241f,0.48684320494186045,0.2748846293604651,0.09991642441860465,0.07950672238372093,0.05884901889534884
천일의 아내 (개정판),순정,#f6eff0,#ddc8c7,#45393d,#b29799,#80696d,0.37190406976744184,0.18172329215116279,0.17248546511627907,0.15892896075581395,0.11495821220930233
첫사랑과 정략결혼,순정,#faf5f2,#d3b5ab,#7c7371,#3a332e,#cb5f53,0.46555414244186044,0.19091933139534883,0.16732739825581394,0.11007085755813953,0.06612827034883721
첫사랑에게,순정,#faf0d3,#fefefc,#7b604d,#2f2720,#b39f7d,0.37125363372093023,0.2558984375,0.15017078488372093,0.14959120639534884,0.0730859375
"청소하실, 레옹",순정,#fefdfc,#f1b79b,#d67b62,#453a52,#6f5e77,0.45897892441860466,0.21072311046511627,0.14441769622093023,0.11260174418604652,0.07327852470930232
총수와의 노예계약,순정,#f85c53,#3d3e47,#f6e8e3,#ddaaa4,#7e6f72,0.7417687136627907,0.08996547965116279,0.08291333575581396,0.05723110465116279,0.02812136627906977
키스로 시작하는 마녀 전쟁,순정,#3c3139,#f4e8e4,#b88c96,#d8baba,#765c67,0.2471875,0.22483194040697674,0.2085001816860465,0.1763299418604651,0.14315043604651162
키워서 잡아먹혔다,순정,#f5f5f3,#c6c3d5,#3f2b31,#8f86a8,#cc6b42,0.4043422965116279,0.221531613372093,0.17199763808139534,0.11102834302325582,0.0911001090116279
킬러의 육아법,순정,#f8f0f5,#b1a4e1,#e48aab,#312951,#964173,0.3019912790697674,0.2842796148255814,0.16326671511627908,0.1290343386627907,0.12142805232558139
타카미야가와 가짜 약혼자,순정,#e7baa0,#fae3db,#7f90aa,#9d736a,#463538,0.267351925872093,0.20421148255813953,0.1845594113372093,0.17376907703488373,0.17010810319767442
태후의 남자들,순정,#fae9e8,#dfb5ae,#5a4144,#917984,#e26257,0.26838844476744184,0.23475381540697673,0.21482921511627906,0.21393168604651164,0.0680968386627907
"파멸 엔딩뿐인 악역영애, 맛있는 요리를 만들며 지내겠습니다",순정,#eaf4f3,#34313d,#696874,#75bcf8,#e4c1ab,0.49842750726744184,0.21834029796511628,0.1204623909883721,0.08382267441860465,0.07894712936046512
파멸 예정 연하 남주가 내게 빠졌다,순정,#d6ae8a,#6d6986,#2d243a,#f8e9d4,#aa3e14,0.29072583575581395,0.23780523255813954,0.20791787790697674,0.19427688953488373,0.06927416424418605
퍼스트 키스(1st Kiss),순정,#e6e5e8,#cec5ca,#938d96,#5b585a,#292d2b,0.36491642441860467,0.2255341569767442,0.18671148255813955,0.14131631540697676,0.08152162063953489
풀하우스 (FULL HOUSE),순정,#f8f7f4,#c8bcab,#7a786d,#65a7ca,#cb2a35,0.48571220930232556,0.24383266715116278,0.13349109738372092,0.10476380813953488,0.03220021802325582
프라이머리 키스,순정,#f6f0e7,#434f6d,#ddb393,#aa7351,#fc3496,0.3841778706395349,0.2839198764534884,0.13376090116279069,0.1310873909883721,0.06705396075581395
하늘이 내린 연애,순정,#f9f1ea,#eac5ba,#ab8c89,#6f555c,#2e1e1e,0.4527071220930233,0.1722093023255814,0.16652979651162791,0.14231377180232557,0.06624000726744186
한 남자와 두 번 결혼하는 법,순정,#cfc4b3,#a79e95,#f0ece1,#7b6e68,#423b37,0.24891987645348837,0.23126453488372092,0.20168786337209302,0.17656976744186045,0.1415579578488372
한번 더 해!,순정,#2d2841,#5a4862,#7f7187,#e3d6e5,#b79cb7,0.34458666424418605,0.22477561773255814,0.2218186773255814,0.12462481831395349,0.08419422238372093
향기로운 회사생활,순정,#fbfbfb,#f5e4dd,#5e3e42,#cfb4a6,#97746d,0.5768332122093023,0.19232285610465116,0.08288517441860466,0.07859375,0.06936500726744187
혼의록,순정,#c0a3c0,#36212f,#ebd7eb,#7f6886,#9b1f24,0.25415879360465116,0.2486046511627907,0.19160065406976745,0.16422601744186047,0.14140988372093025
환비천하,순정,#494a5d,#282433,#9f839c,#e5d1d8,#ac3c41,0.32832757994186046,0.31903797238372095,0.1531077398255814,0.1248546511627907,0.07467205668604651
환생 테스트 유저가 되었습니다,순정,#f7f5f7,#dcd9e2,#4c4454,#d6b3b2,#947978,0.45659429505813953,0.2205014534883721,0.13612100290697673,0.10783248546511628,0.07895076308139534
환생하여 의녀가 되다,순정,#f7f0ee,#3e323a,#e0c1ba,#bb9481,#855759,0.39945766715116277,0.21113008720930232,0.13951217296511628,0.13811773255813953,0.11178234011627906
황후 시뮬레이션,순정,#3f2612,#7e5b4a,#f4dbd1,#b8938b,#efca51,0.3604342296511628,0.20816497093023256,0.19188045058139536,0.18019985465116278,0.05932049418604651
황후마마가 바쁘시네요,순정,#fbe9e1,#edada3,#8e6a6b,#51424b,#77caab,0.3436827761627907,0.20667696220930232,0.1699718386627907,0.16618731831395347,0.11348110465116279
황후무덕,순정,#f6efe7,#473c40,#9b6951,#cdaa92,#7f3d29,0.34404796511627905,0.17249000726744185,0.16904251453488373,0.16105014534883721,0.15336936773255813
흑룡연인,순정,#fbe9e0,#eebe9b,#c87f73,#3c1a23,#7a4150,0.26695403343023255,0.22222565406976744,0.18621002906976744,0.1847265625,0.13988372093023255
17층,스릴러,#180101,#790302,#ead2a1,#bf5d46,#4a4f5a,0.3552858382936508,0.1921906001984127,0.18453621031746031,0.16799975198412698,0.09998759920634921
The Isle,스릴러,#2f1b24,#634b6c,#3b2837,#68587b,#4d4056,0.29035528273809524,0.2754092261904762,0.21277901785714284,0.1154296875,0.10602678571428571
갈피,스릴러,#534a4b,#73696d,#a6958e,#d2c1b1,#24212c,0.2879557291666667,0.255828373015873,0.20044642857142858,0.15227864583333334,0.10349082341269841
거미줄,스릴러,#010301,#1c201d,#454643,#7b7d7b,#c7c7c7,0.8779389880952381,0.06021515376984127,0.030183531746031746,0.019729662698412698,0.01193266369047619
공포실화[완전판],스릴러,#050707,#334341,#83a79b,#58726e,#b82d2d,0.4327256944444444,0.22759796626984127,0.2119171626984127,0.11691468253968254,0.010844494047619047
공포학생,스릴러,#c7bec5,#9d9ca7,#61545f,#fcfcfc,#030203,0.3537450396825397,0.22776227678571428,0.17193080357142856,0.16646825396825396,0.08009362599206349
괴기목욕탕 시즌2,스릴러,#a48f75,#1b0604,#616460,#453932,#dbd0c0,0.26242869543650793,0.19839409722222223,0.19800967261904762,0.1806547619047619,0.16051277281746032
괴기목욕탕,스릴러,#a78e79,#7f1c19,#535b3a,#160805,#eae6e5,0.38838665674603173,0.2160311259920635,0.16761842757936507,0.16704799107142856,0.06091579861111111
괴여름담,스릴러,#030204,#362c36,#c69ba4,#8b6270,#f9f1f2,0.6255828373015873,0.1857483878968254,0.08445870535714285,0.08295510912698413,0.02125496031746032
그다이,스릴러,#050405,#352733,#5b5356,#f9f7f7,#938086,0.3845672123015873,0.3250496031746032,0.1453280009920635,0.07661520337301587,0.06843998015873017
그림자 악어,스릴러,#0d0708,#39393f,#610812,#8c817e,#ede7e3,0.5778924851190477,0.16739521329365079,0.09497457837301587,0.08520895337301587,0.07452876984126984
누나가 죽었다,스릴러,#fcfcfd,#dcdde2,#9c9faa,#212225,#b9bcc5,0.4834232390873016,0.1453249007936508,0.1419735863095238,0.11692708333333333,0.11235119047619048
도시괴담,스릴러,#0c090a,#2b2529,#5b454d,#d5cecd,#8f7d86,0.37645089285714284,0.2872767857142857,0.18019593253968255,0.10540364583333334,0.05067274305555555
메시아 콤플렉스,스릴러,#010101,#1c1d1f,#2e2f32,#666168,#949292,0.669983878968254,0.14536830357142858,0.07702752976190476,0.06422061011904762,0.04339967757936508
문고리를 잡아 돌려서,스릴러,#efefef,#b1b1b1,#8b8484,#0a0909,#4b4545,0.35104476686507935,0.32021949404761907,0.20221354166666666,0.06978856646825397,0.05673363095238095
본성,스릴러,#1a0d09,#3c2c28,#785055,#ae8c8b,#ebd5d0,0.37762586805555554,0.35913008432539684,0.12410404265873017,0.07847842261904762,0.060661582341269844
북극의 밤,스릴러,#646c5e,#3c3737,#f5f4e9,#8c9a82,#c7caa9,0.28564918154761904,0.24046378968253967,0.17679191468253969,0.1652436755952381,0.1318514384920635
붉은 노을,스릴러,#7e372b,#421d17,#1e0d08,#d62820,#d59690,0.34730282738095236,0.31127542162698413,0.30845734126984126,0.02150607638888889,0.011458333333333333
붉은연기,스릴러,#630f0a,#d04120,#27161b,#cba079,#e9dcd8,0.3659908234126984,0.22262214781746031,0.1966827876984127,0.12261284722222222,0.09209139384920635
빨간 마스크 괴담,스릴러,#ede4c5,#d3a29a,#ad785f,#27180f,#6c4b3b,0.33200334821428573,0.22025979662698414,0.2124968998015873,0.12956659226190476,0.1056733630952381
성형소설,스릴러,#dad6cb,#77756d,#bca590,#060503,#9b200d,0.320947265625,0.2269259982638889,0.20481228298611112,0.12508138020833334,0.12223307291666667
세이브,스릴러,#3c3543,#1b1517,#7b4849,#b06374,#fcfcfc,0.3842571924603175,0.2940352182539683,0.16567460317460317,0.1335751488095238,0.0224578373015873
수라의 도시,스릴러,#050302,#2b2623,#52413f,#7d7c7e,#d6d5d1,0.43446800595238094,0.22692212301587303,0.21569320436507936,0.09732452876984127,0.025592137896825396
숨겨진 남자,스릴러,#0f1213,#2a363a,#efe4df,#50585a,#7d8389,0.40823102678571427,0.2799262152777778,0.12513640873015874,0.12248263888888888,0.06422371031746031
시리얼,스릴러,#fffffe,#83878d,#4b4c4f,#040404,#d4d4d4,0.4211309523809524,0.19539930555555557,0.19325396825396826,0.1265997023809524,0.06361607142857142
쓰리,스릴러,#080607,#282122,#4a4040,#c1bfc0,#9d8682,0.31180555555555556,0.2799107142857143,0.24878162202380952,0.0847625248015873,0.07473958333333333
어밴던드 - 버려진 곳에서의 생존일기,스릴러,#0a0910,#24212f,#52496a,#8e708c,#e0ced5,0.30244295634920637,0.2886284722222222,0.2078187003968254,0.1246031746031746,0.07650669642857143
어쩌다 생각나는 이야기,스릴러,#2a292c,#08080a,#4d4c4e,#e3d3c7,#8f8f84,0.3058469742063492,0.2630952380952381,0.19861731150793652,0.13520275297619047,0.09723772321428571
엑시트 레드,스릴러,#545454,#474747,#636363,#747474,#989898,0.28856956845238096,0.2627108134920635,0.2086123511904762,0.13676525297619047,0.10334201388888889
염라의 법칙,스릴러,#050303,#e0d0ce,#9a9392,#5b5252,#80090a,0.5501116071428571,0.1767330109126984,0.1718936011904762,0.05413876488095238,0.04712301587301587
옴니버스 공포 웹툰 13일의 여름밤,스릴러,#feffff,#a451a0,#694695,#3c0e76,#c3bde2,0.5027405753968254,0.16277281746031746,0.1558438740079365,0.12299417162698413,0.055648561507936505
옴니버스 공포 웹툰 포비아,스릴러,#131521,#373147,#565374,#8483a8,#bcc7e8,0.3898468501984127,0.24703000992063492,0.17765066964285714,0.10345672123015873,0.08201574900793651
우리집에 왜 왔니,스릴러,#e8332b,#010101,#faf6f6,#9b9494,#4b4343,0.4683221726190476,0.4146205357142857,0.07224392361111111,0.03113219246031746,0.013681175595238095
잠화랑,스릴러,#f8f8f7,#533d4c,#120a0e,#8a7786,#b8b9c0,0.3134765625,0.22163628472222222,0.1738374255952381,0.1572079613095238,0.13384176587301588
재활용불가,스릴러,#faf6f4,#e0c8ba,#73513f,#181514,#bc9182,0.3576760912698413,0.26084139384920635,0.15717075892857144,0.12504960317460317,0.09926215277777778
전남친 대 스토커 [개정판],스릴러,#4e4344,#241d1e,#c39f98,#9c6d6b,#e8d4c7,0.3467323908730159,0.30525793650793653,0.16751302083333333,0.1105685763888889,0.0699280753968254
좀비인간,스릴러,#8c7f77,#4c4446,#090808,#fefdfd,#a5a3a3,0.40535094246031744,0.3221912202380952,0.09735243055555555,0.09594184027777777,0.07916356646825397
종의 기원,스릴러,#010202,#fefefe,#81b0c4,#5b7b88,#9fd1e6,0.42931547619047616,0.3015190972222222,0.10147879464285714,0.08559647817460317,0.08209015376984127
창,스릴러,#04080c,#27455d,#5081a1,#d7e0e7,#a70709,0.4099051339285714,0.32061631944444446,0.20983692956349206,0.03891369047619048,0.020727926587301587
칼데라,스릴러,#736064,#b57f66,#aba3ab,#312122,#fafaf9,0.36587611607142856,0.1959356398809524,0.16480964781746033,0.1627046130952381,0.11067398313492063
폐쇄회로,스릴러,#7a84a1,#040202,#b6b6c2,#5d5c61,#2f292f,0.4370388454861111,0.4207845052083333,0.08025173611111111,0.04791666666666667,0.014008246527777778
포코멜리아,스릴러,#0f1419,#4c4652,#d9e3e4,#d2a79c,#75a3ba,0.4183743169398907,0.2089053961748634,0.1709898679417122,0.1237278005464481,0.07800261839708561
플래시백,스릴러,#fdfafa,#cac1c6,#4a3a33,#7a5f58,#a08e92,0.32154947916666665,0.1986483134920635,0.1943452380952381,0.18187003968253967,0.10358692956349207
호러특급,스릴러,#020001,#f808a6,#fd2cc8,#7c0a49,#f8f7f8,0.6147042410714286,0.19449714781746033,0.1296657986111111,0.041741071428571426,0.019391741071428572
흡혈 좀비,스릴러,#e8e2df,#a1a7ab,#7b7479,#191618,#4f4548,0.28151661706349207,0.22749255952380953,0.1833581349206349,0.15556175595238095,0.15207093253968254
흰놈의 낭떠러지,스릴러,#312e2f,#1f1616,#707171,#bbbbbb,#934950,0.32905815972222224,0.3255859375,0.19152405753968255,0.07875434027777778,0.07507750496031745
10만 년째 오늘을 살던 놈,액션,#703933,#a25e4f,#e4c8ad,#391715,#d38b6e,0.3493622819767442,0.20275254360465117,0.1852970566860465,0.17367278343023257,0.08891533430232558
8만 년 만에 회귀하다,액션,#f2eaed,#6864a0,#413251,#caa4af,#65b8f1,0.28938499273255813,0.22748092296511627,0.19069131540697676,0.16381540697674418,0.12862736191860466
"Go On, HERO",액션,#7b5950,#4f3b35,#1d1512,#b58167,#f3be8b,0.2818177688953488,0.23660973837209304,0.18540515988372094,0.17299781976744186,0.12316951308139534
Retry 다시 한번 최강 신선으로,액션,#f3ecec,#e3aba1,#b5c0e9,#a06b6a,#4f5db3,0.36883357558139535,0.19352289244186047,0.19266805959302324,0.15020167151162792,0.09477380087209303
SSS급으로는 부족했다,액션,#f5f4e2,#cfb7a4,#3b3f43,#698780,#b46557,0.30420058139534883,0.2256595203488372,0.20805414244186046,0.15897619912790698,0.10310955668604652
강신전기,액션,#31354e,#f6f7f7,#2f6390,#796273,#b2b6c8,0.3086864098837209,0.28474109738372094,0.16518168604651162,0.1271157340116279,0.11427507267441861
강철강,액션,#139bbe,#edece9,#aac4ca,#9f897b,#0a0a0a,0.3298891715116279,0.32075672238372094,0.12484465843023256,0.11996911337209303,0.10454033430232558
검계,액션,#220907,#a83b32,#6c201a,#eee1d2,#c1a48d,0.3499936409883721,0.22081849563953487,0.1654015261627907,0.15695039970930233,0.1068359375
검도능천,액션,#bab0ad,#f3f5e9,#7b7775,#342d33,#78c5de,0.32397074854651164,0.30306958575581394,0.16403706395348838,0.1542423691860465,0.05468023255813954
검역창궁,액션,#273145,#395481,#5078af,#767e8d,#d1e5ef,0.27821947674418607,0.25150708575581393,0.2504832848837209,0.11748546511627907,0.1023046875
검은 방주,액션,#4a4745,#1d1d22,#4278d7,#d8cbcc,#84736f,0.2697983284883721,0.2582049418604651,0.2101453488372093,0.15658339389534884,0.10526798691860464
게임이라는 이 세계에 구원을,액션,#703d4f,#251219,#a68190,#5b6bcd,#dcd4d9,0.3221357194767442,0.24258539244186048,0.18515079941860466,0.14319585755813954,0.10693223110465117
고교음양사,액션,#1a1b58,#f2def1,#454ca5,#b6a3dc,#ac5d83,0.4121130087209302,0.2176998546511628,0.17863099563953488,0.10659247819767442,0.08496366279069767
고등패왕전기,액션,#343336,#100f10,#a5756b,#62595c,#e9e0d8,0.47720294331395346,0.3395485101744186,0.08263717296511627,0.08029342296511628,0.02031795058139535
과로환생전기,액션,#f3e8ea,#ddbabe,#573341,#895866,#b58794,0.2512182049418605,0.23250272529069768,0.19218386627906978,0.18424327761627907,0.13985192587209302
광룡기,액션,#fefcfb,#967a88,#584449,#d9b9b0,#171113,0.527946039244186,0.15064135174418605,0.1283421148255814,0.10734920058139535,0.08572129360465117
굴다리 블루스,액션,#bc6c24,#fefefd,#df9d50,#080604,#744b26,0.31647529069767444,0.23458030523255813,0.18638626453488372,0.15278978924418604,0.10976835029069767
권왕무적,액션,#efece6,#2c2a29,#605864,#c4c4b1,#9c947b,0.25712572674418605,0.23072674418604652,0.22024800145348838,0.1635846656976744,0.12831486191860464
기초 만렙 김대찬,액션,#dfdfd9,#41748f,#2a333b,#e29b72,#a9452a,0.2749109738372093,0.23076489825581395,0.21290425145348837,0.15209756540697675,0.12932231104651162
길로틴,액션,#bd0c0d,#5e6376,#0b0b0f,#faf6f6,#b8b0bb,0.2690752180232558,0.2231404433139535,0.22076853197674418,0.1468077761627907,0.1402080305232558
나쁜 녀석들,액션,#090907,#ceb19b,#a18c79,#fafafa,#5e443c,0.3066951308139535,0.22613190406976744,0.18570494186046513,0.1644921875,0.11697583575581395
나쁜친구,액션,#fdf3ea,#54393c,#0a0606,#d1a498,#8c6d66,0.3276190043604651,0.2676780523255814,0.16440043604651164,0.13328942587209303,0.10701308139534883
나의 그녀는 구미호,액션,#d9b9ac,#3d1b1c,#f8f3ed,#b16961,#414b90,0.2312936046511628,0.21511991279069767,0.21166333575581395,0.17933321220930232,0.16258993459302326
낚시신공,액션,#b1002a,#010001,#270010,#88052b,#560220,0.7378842659883721,0.19866006540697675,0.02214752906976744,0.022033975290697675,0.019274164244186046
난세신벌,액션,#91cad6,#4ba8c3,#e3e5e4,#453441,#a0776f,0.25898800872093025,0.21579578488372092,0.20687227470930233,0.17519258720930234,0.14315134447674419
낭만협객 마수검,액션,#76535a,#a092a3,#2c2133,#f4e7dd,#e05755,0.33371820494186044,0.2628170421511628,0.17986918604651161,0.17085664970930234,0.052738917151162794
내 안에 깃든 마왕 - SSR,액션,#592228,#230b0f,#ae2b39,#b8727b,#f2d5ca,0.41373546511627907,0.33437409156976744,0.11922874273255814,0.0802452761627907,0.052416424418604654
너클걸,액션,#c6c0c2,#e9e0e3,#6c6a6f,#9d9a9d,#232331,0.4165425145348837,0.27072220203488373,0.1363780886627907,0.13425872093023256,0.0420984738372093
네버다이 - 변이자들,액션,#f6dac7,#2e1b1b,#db171f,#cc9277,#515c5e,0.24918241279069767,0.23011809593023255,0.2112045784883721,0.16355196220930232,0.14594295058139534
놈들의 세계,액션,#110303,#f0e5e7,#882826,#d4b3b5,#ab6d6a,0.2711001090116279,0.23421511627906977,0.22456031976744187,0.15031522529069768,0.1198092296511628
눈 떠보니 레벨 1,액션,#f4eee6,#d7987f,#a0b2cc,#481f24,#5f657e,0.380734011627907,0.18818132267441862,0.1460546875,0.14395893895348838,0.14107103924418604
능천신제,액션,#f5f6ef,#b0cfd2,#567ca5,#3f4b41,#c9a077,0.3015034520348837,0.1822919694767442,0.17872728924418604,0.17041787790697674,0.1670594113372093
단장,액션,#c1bfbd,#a19e9b,#494544,#757270,#1c1919,0.28684593023255817,0.2482076671511628,0.17376362645348836,0.16102470930232557,0.1301580668604651
더블캐스팅 2014,액션,#fdfbf9,#020203,#747f8c,#bcbbbd,#46474c,0.5713263081395349,0.23844567587209303,0.07037790697674419,0.0687045784883721,0.051145530523255815
독보소요,액션,#fcf7f0,#271111,#672624,#d18d91,#9b4e57,0.31274436773255815,0.19658521075581395,0.19296329941860466,0.16024890988372092,0.13745821220930232
동군(올컬러),액션,#fcfcfd,#c89b67,#241f24,#d7c7bc,#634945,0.31625817587209304,0.23037427325581394,0.18958938953488372,0.16715661337209303,0.09662154796511628
등짝,액션,#fdfdfd,#602424,#0c0606,#bb4141,#969696,0.46157794331395346,0.2257876090116279,0.14989007994186046,0.13337845203488372,0.029365915697674418
래더토너먼트,액션,#dedfe3,#527098,#97a1b5,#59c2da,#223355,0.2785247093023256,0.20799963662790696,0.20353015988372092,0.1626062863372093,0.14733920784883722
랜덤뽑기로 신이 되다,액션,#645a5e,#3a333a,#978380,#fbf2d2,#e1b694,0.45648164970930233,0.18532067587209303,0.13534156976744185,0.1262999636627907,0.09655614098837209
런 바니 런,액션,#1a1032,#b32b47,#ee6657,#917d85,#f2d7b3,0.40602289244186046,0.1641642441860465,0.15801417151162792,0.1437281976744186,0.12807049418604652
레벨5로 살아남기,액션,#b28e71,#421b11,#6b4e48,#8d5b1c,#dabd98,0.32422147529069767,0.2676208212209302,0.16291606104651163,0.12743459302325583,0.11780704941860465
로벨 악의를 계승받은 자,액션,#541e1b,#e2612f,#a03927,#f5c565,#b77571,0.3631050145348837,0.23438953488372094,0.22948401162790696,0.10974200581395349,0.06327943313953488
